venueid;venuename;address;state;zip;lat;long;wheelchair_accessibility
51193bd4e4b0805e250ebd33;Los Armando's Mexican Food;4732 E Thomas Rd;AZ;85018;3.348.032.896;-1.119.786.726;Yes
516f3489e4b01217c11d3908;Intergalactic Brewing Company;9835 Carroll Centre Rd;CA;92126;3.289.845.747;-1.171.206.988;Yes
5218ce6e11d20329bbf50f58;Java Loco;289 S Van Dorn St;VA;22304;388.105.861;-7.713.286.259;Yes
5238c08211d294de76d7236c;Freddy's Frozen Custard & Steakburgers;391 Hampshire Rd;CA;91361;3.416.278.268;-118.838.609;Yes
52e72c3e498ed48a050fb1a6;Alley Cakes;1517 Atlantic Blvd;FL;32266;3.032.369.177;-814.147.333;Yes
53659320498eb6229e55c305;Stone Bowl;3355 Madison Rd;OH;45209;391.570.135;-8.442.310.589;Yes
5451193a498e4c349536a4f6;Ariel's Corner Grill;1 N Main St;KY;40391;3.799.345.258;-8.417.701.111;Yes
5499fcd9498ecb9bd66f65be;Sam's On The Montrose;\\N;IN;47129;3.830.541.158;-8.577.676.374;Yes
54f108f4498e38495b84bd37;Flavor FI;121-14 Liberty Avenue;NY;11419;4.068.704.288;-7.382.188.703;Yes
552d9a9a498ef6abfdae677a;Lark;4068 18th St;CA;94114;3.776.106.056;-1.224.343.074;Yes
55fb9626498e1f304fd206cf;Denny's;7000 E Mayo Blvd;AZ;85054;336.497.257;-111.930.029;Yes
5647ce02498e460c75b2580e;Porcupine Pub & Grille;258 S 1300 E;UT;84102;4.076.343.649;-1.118.542.706;Yes
56635ed3498eec324f8a746a;Pelham caf«∏;2145 Cruger Ave;NY;10462;4.085.544.979;-7.386.679.339;Yes
4a412995f964a520daa41fe3;Fort Defiance;365 Van Brunt St;NY;11231;4.067.676.747;-7.401.352.415;Yes
4ad91d34f964a5203b1821e3;White Fence Farm;1376 Joliet Rd;IL;60446;416.758.128;-8.805.752.277;Yes
4b058661f964a520905f22e3;Kings Palace Cafe;162 Beale St;TN;38103;3.513.987.396;-9.005.262.637;Yes
4b0733ecf964a5208df922e3;Pub 199;199 Howard Blvd;NJ;7856;4.091.308.739;-7.463.680.945;Yes
4b270cacf964a5206a8424e3;Oui Oui;2167 Adam Clayton Powell Blvd.;NY;10027;40.811.172;-739.467;Yes
4b48c136f964a520835526e3;Rascals Food & Fun;6616 Ruppsville Rd;PA;18106;4.058.709;-75.602.812;Yes
4b4a11daf964a5209d7926e3;Steak 'n Shake;2839 N Druid Hills Rd NE;GA;30329;3.381.702.121;-8.431.219.339;Yes
4b5c9850f964a520cf3829e3;Carl's Jr;1707 S Loop 288;TX;76208;3.319.209.516;-97.097.012;Yes
4b5f42f1f964a520a2b029e3;Squire's Diner;80 Beekman St;NY;10038;4.070.864.324;-7.400.402.141;Yes
4b869ed0f964a5209e9231e3;HotBox Pizza;30 E Georgia St;IN;46204;397.643.831;-8.615.717.232;Yes
4bacd90ef964a5209a113be3;Buona;7025 North Ave;IL;60302;4.190.873.084;-8.780.248.359;Yes
4bc87c192f94d13a89a5137f;More than Mocha;125 S Prospect Ave;IL;60126;41.898.746;-87.944.707;Yes
4bdcbf522a3a0f476c3cb4b6;Clancy's Cafe and Creamery;815 Violet Ave;NY;12538;4.176.779.442;-7.390.888.772;Yes
4beec8afd355a5937d4f0b60;Wendy's;10281 Hebron Rd;OH;43008;3.994.066.977;-8.247.854.643;Yes
4beff1ddd4f70f47ce4a390f;McDonald's;Terminal 4;NY;11430;4.064.379.226;-7.378.129.657;Yes
4bff1994daf9c9b6cacbf9ef;CVS Pharmacy;839 Route 146;NY;12065;4.286.430.881;-73.785.267;Yes
4c44bf87429a0f47f12d491e;Growler's Pub;2831 N Tamiami Trl;FL;34234;2.736.121;-82.549.827;Yes
4c51f3ca99ecc9b6268e205a;Greek peak;716 Boulevard;NJ;8751;3.994.228;-7.407.343;Yes
4c62c9f7eb82d13a902b06d6;Lucy's North China Cuisine;3003 32nd Ave S;ND;58103;4.683.288.217;-968.291.792;Yes
4c92681e2626a1cd0c6c3a6b;TD Bank;111 River St;NJ;7601;4.088.151.563;-7.404.248.714;Yes
4cf2b099e942548186a171c5;Middletown Elks Lodge #2179;251 Church St;NJ;7718;4.042.214.379;-7.409.330.326;Yes
4db0a8036a231f2e4a5a4070;Bar-B-Q Store;2390 Highway 64;TN;38075;3.531.870.733;-8.914.741.833;Yes
4e28d5f98877f9158a79bf41;Taqueria Mi Guadalajara;\\N;CA;93514;3.737.551.166;-1.184.232.616;Yes
4ea715b846902b1f95258f5c;Huntington Bank;7960 Plaza Blvd;OH;44060;416.553.028;-8.136.638.761;Yes
4f4687b1e4b05a78b0523efe;Felix Burgers y Taqueria;\\N;TX;78516;2.620.413.812;-9.812.755.949;Yes
4f711142e4b0a89fa41c3ede;Cue's Sports Bar & Grill;\\N;CA;92503;3.392.122.491;-1.174.433.733;Yes
4f91b4d1e4b01406ec261341;Flying Burritto;3980 W Wedington Dr;AR;72704;3.607.901.034;-94.217;Yes
504e861fe4b06a59881632b0;Bacchanal Buffet;Caesars Palace Hotel & Casino;NV;89109;3.611.613.831;-1.151.761.815;Yes
50ad827be4b05083be32f67c;L&W Oyster Co.;254 5th Ave;NY;10016;4.074.479.647;-7.398.714.942;Yes
518c307f501989b9b9e4ad22;The Bucket Trade;306 N Sycamore St;VA;23803;3.723.201.976;-7.740.492.582;Yes
52486d18498e1fc73902b4e6;Starbucks;400 E 23rd St;NY;10010;4.073.650.665;-7.397.840.917;Yes
531a09eb498e875db04cf1b3;Persis Grill;\\N;FL;32308;3.046.040.008;-8.422.435.727;Yes
5389f5f4498e636caebf5537;Panda Express;3811 Airport Blvd;AL;36609;3.067.566.956;-8.814.095.984;Yes
53c1f5e7498ee3a5b98384f7;Midtown Cafeteria and Support Group;\\N;FL;32303;3.046.125.352;-8.426.835.443;Yes
54ab2db6498ea38c2e72b628;Butter & Scotch;818 Franklin Ave;NY;11225;4.066.999.817;-7.395.837.402;Yes
54f8dd1e498ebfb6a774c11f;McDonald's;5432 Portage Rd;MI;49002;4.223.764.637;-8.556.055.915;Yes
5581989e498e9934d6251ea5;Fella's on Union;20 Union St;MA;2568;4.145.530.032;-7.060.202.957;Yes
55f998d5498e557fd6e1b78b;Falafelicious;3721 Boston St;MD;21224;3.927.647.564;-7.656.455.755;Yes
56edc8c0498ef04876a80c4c;Marion Crepes;4240 Kearny Mesa Rd;CA;92111;3.281.917.868;-1.171.500.479;Yes
57395242498e902836236bb7;Kulu Kulu Honolulu;2201 Kalakaua Ave;HI;96815;21.278.122;-15.782.828;Yes
3fd66200f964a5203fe51ee3;Ciao For Now;523 E 12th St;NY;10009;4.072.862.569;-7.398.031.987;Yes
41326e00f964a520b7101fe3;Tony's Sports Bar;23500 Woodward Ave;MI;48220;4.246.687.258;-83.138.471;Yes
4b369756f964a520a43825e3;Starbucks;611 Amherst St;NH;3063;4.280.175.248;-7.153.765.833;Yes
4b716547f964a52084442de3;McDonald's;386 W Bagley Rd;OH;44017;4.137.252.747;-8.186.684.757;Yes
4b7983f8f964a52029fe2ee3;Stefanos At The Plaza;700 Plaza Dr;NJ;7094;4.078.642.299;-7.404.521.227;Yes
4b8a9df9f964a520767532e3;Starbucks;418 S Minnesota Ave;SD;57104;4.354.268.898;-9.673.073.267;Yes
4b9a78c6f964a52050b835e3;El Amigo Mexican Restaurant;1776 S Cannon Blvd;NC;28083;3.546.983.664;-806.111.368;Yes
4bb4e9430ef1c9b6ec98f412;Bank Of America;4705 Silva St;CA;90712;3.384.809.586;-1.181.378.491;Yes
4bcf7e53462cb7130bd5d607;The Field Burger & Tap;1 Country Club Ln;PA;16803;4.082.443.552;-7.790.071.169;Yes
4bde0f5f0ee3a593f4cf2fb0;Su Pollo Chicken Rotisserie Restaurant;8741 Richmond Hwy;VA;22309;3.871.990.728;-7.712.592.512;Yes
4bf4ba8f2d629521ed2b6058;FroyoLife;1924 Hillhurst Ave;CA;90027;34.106.182;-118.287.308;Yes
4c12a0a0a5eb76b00f87beb7;Riggins Crabhouse;607 Ridge Rd;FL;33462;26.588.849;-80.068.097;Yes
4c265148b012b713e4dd0893;Rendezvous Restaurant & Lounge;Pacific & 2nd;OR;97141;4.545.656.244;-1.238.431.978;Yes
4c47a59319fde21e1f1b0976;Breeze Bakery Cafe;4125 Hummer Rd;VA;22003;3.883.343.248;-7.721.024.899;Yes
4c4b572a5609c9b66d4aff90;Red Lobster;635 US Route 1;NJ;8830;4.055.869.024;-7.430.631.459;Yes
4d6ff0f056dea093f522c78c;Caf«∏ Amore;20 Commerce Dr;NJ;7016;4.064.308.411;-7.428.675.211;Yes
4e87456b2c5bafd664ed518d;Oktoberfest At fairlawn Plaza;\\N;KS;66604;3.902.809.217;-9.574.539.215;Yes
4faecb06e4b0d39d532ec923;10 Sports Bar;12885 Casino Dr;WA;98221;4.845.795.616;-122.519.656;Yes
504cf3f9e4b04421f37ca9c3;PDQ;4526 4th St N;FL;33703;2.781.362.157;-8.263.914.406;Yes
50e0afdbe4b0f2167e59a6a1;Woody's Burgers;7070 Miramar Rd;CA;92121;32.879.494;-117.163.635;Yes
51b3e1a050195824074fba40;Rocky's at Splash;245 Nocatee Center Way;FL;32081;3.010.328.459;-8.141.499.996;Yes
529f9ae1498ec6b47dbd5238;Ember;1200 E Grand Ave;CA;93420;3.512.059.307;-120.599.606;Yes
52e43c46498e5916cb6d849a;The Wharf Express;6806 Thomasville Rd;FL;32312;30.565.124;-84.214.616;Yes
530143d0498e95aafcdf1e71;King Harbor Brewing Company;2907 182nd Street;CA;90278;338.659.057;-1.183.561.142;Yes
535e6f80498ea83393df41af;Red Mango;\\N;NV;89119;360.809.628;-1.151.393.734;Yes
542c9182498edeb18aeabba9;Andante;\\N;CA;90026;34.077.689;-118.265.373;Yes
5464f539498ea87de49f822f;St. Pete Bakery;1961 4th St N;FL;33704;277.905.177;-8.263.849.778;Yes
5466ac5d498efbfc1cbc2be0;tilted kilt Pub & Eatery;3019 Erie Blvd E;NY;13224;4.305.762.996;-7.608.595.498;Yes
549237d7498e427c84ba3dfd;G's Pizzeria;309 Augustine Herman Hwy;MD;21921;3.959.029.388;-7.582.575.226;Yes
55b07b8f498ea862bbad9041;Smartypants Garage;626 SW 152nd St;WA;98166;4.746.715.595;-1.223.429.111;Yes
567f3f96498e54bbbd475d1a;Dunkin' Donuts;21250 N Cave Creek Rd;AZ;85024;3.367.919.669;-1.120.310.474;Yes
568dc693498e59d7dd8e36e4;Mi Pueblita Bakery;781 Coney Island Ave;NY;11226;4.063.691.335;-7.396.420.918;Yes
56ad1e32498e009d334e86b3;NICE Bus Stop - Jericho Tpke & New Hyde Park Road (N24 / N25);Jericho Turnpike And New Hyde Park Road;NY;11040;4.073.338.468;-7.367.983.041;Yes
436aa480f964a5209c291fe3;Benjy's;2424 Dunstan Rd;TX;77005;2.971.950.223;-9.541.641.265;Yes
4a062d13f964a520c8721fe3;La Estrellita Cafe & Bar;446 E 12th St;CA;94606;37.795.246;-122.254.901;Yes
4b1d367bf964a520190d24e3;Le Montrose Suite Hotel West Hollywood;900 Hammond St;CA;90069;3.408.775.209;-1.183.874.785;Yes
4b451143f964a520420326e3;Don Chava's Mexican Grill;1234 N Wells St;IN;46808;4.108.554.018;-85.145.425;Yes
4b59ee4ef964a520c5a128e3;Pawpurr's Bar;37 N Court St;OH;45701;3.933.032.607;-8.210.116.933;Yes
4b5ce1bdf964a520164929e3;P.F. Chang's;2633 Edmondson Road;OH;45209;3.914.829.461;-8.444.782.466;Yes
4b80def5f964a520e78f30e3;The Lumberyard;5910 4th St SW;IA;52404;41.920.972;-9.167.316.758;Yes
4baec059f964a520d3d43be3;La Hacienda;1248 S Redwood Rd;UT;84104;4.074.231.602;-111.939.618;Yes
4bb53d5b2f70c9b6dcf98330;Elaina Marie's Bar;3645 E Thompson St;PA;19134;3.999.029.635;-7.509.212.029;Yes
4bc12e33f8219c74df0db310;Mashawi lounge;13525 Westheimer Rd;TX;77082;2.973.540.885;-956.296.717;Yes
4d49ff755241236ad6827b04;Cha Pa's Noodles and Grill;314 W 52nd St;NY;10019;40.763.775;-73.986.059;Yes
4e037c36aeb798576579c4e6;Popeyes;1668-1698 N Zaragoza Rd;TX;79936;3.174.915.088;-1.062.809.493;Yes
4e99b2f59a52ceeb884d71b1;Chipotle Mexican Grill;1600 Osgood Dr;PA;16648;4.048.851.813;-7.838.659.152;Yes
4f2b1bc0e4b0ecad91a5d514;AIDA - a taste of the Mediterranean;2208 W 66th St;MN;55423;4.488.378.941;-9.330.800.056;Yes
4f640e88e4b0ea77cd221c41;Chase Bank;101 Montgomery St;CA;94104;3.779.023.789;-1.224.024.951;Yes
4fc93238e4b032a186b6571e;The Core;\\N;CA;93063;34.284.099;-1.187.189.719;Yes
50cf50a9e4b0af44702b2c61;Chiba Sushi Burrito;192 S 500 E;UT;84003;403.729.885;-1.117.858.887;Yes
52224d3611d2f18f8da8c990;The Bend Soup Company;30 SW Century Drive, Bend, OR 97702;OR;97702;4.405.073.755;-1.213.316.345;Yes
52916e6d11d264c5775e819d;Big Fish Grill;113 John Sims Pkwy W;FL;32578;3.052.065.295;-864.943.416;Yes
53017142498e915244e485d9;Off the Grid: North Berkeley BART;1750 Sacramento St;CA;94702;3.787.348.176;-1.222.827.261;Yes
53110553498e092206d17224;Sweet Fire Donna's Barbecue and Hop;510 John Carlyle St;VA;22314;3.880.207.791;-7.706.172.218;Yes
53c1c916498e4815fa6d71e1;Food.Bar.Food;126 W Bruce St Ste 101;VA;22801;3.844.797;-78.871.511;Yes
53cd6e3c498ebaf93b9431ac;Juan Valdez Caf«∏;101 NE 2nd Ave;FL;33131;2.577.352.541;-8.018.738.392;Yes
5483a380498e236a04790f51;Purple Haze House;31 W Baseline Rd;AZ;85283;33.377.616;-111.940.516;Yes
567328dd498e8b94b9e392c6;Oporto Cafe;2257 Coral Way;FL;33145;2.575.072.138;-8.023.142.064;Yes
568edeef498e4df87ea80eef;Watson's Shack & Rail;211 N Neil St;IL;61820;4.011.769.406;-8.824.357.746;Yes
3fd66200f964a5201ee31ee3;Essex Restaurant;120 Essex St;NY;10002;4.071.969.591;-7.398.763.724;Yes
4293c000f964a5202b241fe3;Anthony's Pier 66 & Bell Street Diner;2201 Alaskan Way;WA;98121;4.761.099.816;-1.223.478.667;Yes
4a529c75f964a520cdb11fe3;Escape From New York Pizza;333 Bush St;CA;94104;3.779.086.301;-1.224.031.147;Yes
4b47b180f964a520cf3a26e3;Subway;8960 Burke Lake Rd;VA;22151;3.880.951.671;-7.725.405.693;Yes
4b68ebe7f964a5203f932be3;Jimmy John's;1019 E Broadway;MO;65201;3.895.155.792;-923.259.151;Yes
4b8d910cf964a520700133e3;Pasta Lear's Pizzeria & Deli;6310 Engle Rd;OH;44142;4.139.428.764;-8.182.377.311;Yes
4bbfca782a89ef3b4f9def88;The Whippy Dip;130 College Dr;IA;52101;4.330.493;-9.179.429;Yes
4bfed12acdfbef3bfb5d323e;Brooers Festival at Bonnaroo Music & Arts Festival;Great Stage Park;TN;37355;3.547.119.076;-8.605.112.314;Yes
4c256e5ea852c9281efbe46c;Casa Ramos;925 S State Hwy 65;CA;95648;3.887.013.422;-1.212.985.736;Yes
4c2b8c9cd1a10f471c1ff864;Party Shop;;IN;46750;4.088.207.148;-8.549.504.415;Yes
4c6e9adda437224b2e4830b1;Electric Perk;600 18th St N;AL;35203;3.351.797.262;-8.681.331.826;Yes
4ca54f0fae1eef3b892d3047;Billings Best Yogurt;1001 Shiloh Crossing Blvd #5;MT;59102;457.516.329;-1.086.137.665;Yes
4d53660b08a7b1f7ff3f3292;Junior Barbecue (Brazilian Burger);2-98 Napoleon St;CA;94124;3.774.727.147;-1.223.956.691;Yes
4db82b146a238ed5d8ee2db4;City Brew;1805 US Highway 93 S;MT;59901;4.818.220.895;-1.143.045.813;Yes
4dc2d699d22dd7df9ab25063;Linger;2030 W 30th Ave;CO;80211;3.975.943.777;-1.050.113.142;Yes
4ecbcfa4e5e86a4deeec4b4f;Family Fun Center XL;10765 M St;NE;68127;4.121.135.024;-9.608.103.991;Yes
50ad0e70e4b03cc0bdbc9c67;Main Moon;2173 W Dublin Granville Rd;OH;43085;4.008.985.844;-8.304.837.452;Yes
5107f912e4b0639456b886a6;Dunkin' Donuts;12 Green Pond Rd;NJ;7834;4.091.077.317;-7.450.140.041;Yes
51d7ad78498e40b2ff6cbabd;Big Daddy's Pupus And Beer;\\N;HI;96740;1.964.229.643;-155.997.412;Yes
523e184f11d241f5520afcd6;Sal & Teresa's Mexican Restaurant;1111 S Beeline Hwy;AZ;85541;3.422.592.062;-111.330.343;Yes
52a624c011d201f01fca5ba7;Country Pride Restaurant;1400 Elkton Rd;MD;21921;3.964.387.145;-7.579.768.216;Yes
53758dd8498e3255458f245a;POP;620 W 6th St;TX;78701;3.026.996.001;-9.774.940.235;Yes
54fb9b5b498e6db62b03f17b;Grab A Gyro;9055 se barbur blvd;OR;97219;45.459.632;-122.709.115;Yes
55059868498e9eb5c23689de;Paris Baguette;2568 Broadway;NY;10025;4.079.497.774;-7.397.145.256;Yes
553ecd92498e6c45d1aabc59;Route 2 Taproom and Grazing Place;19813 State Route 2;WA;98272;4.785.914.312;-1.219.653.043;Yes
55dcfc1c498e0fb87f124051;Two Doors Down;2332 E Madison St;WA;98112;4.761.997.308;-122.301.514;Yes
560f039c498e4a5b5c3ed0f0;Pete Rose Sports Bar & Grill;3743 Las Vegas Blvd S #100;NV;89109;3.610.667.475;-1.151.727.075;Yes
5647d934498e15acb4d56e43;Starbucks (inside Kroger);123 Northcreek Blvd;TN;37115;3.626.112.495;-8.667.607.252;Yes
56689afb498e8b967a95dca2;Chiki fruit and bionicos;4102 Orange Ave Unit Long;CA;90807;3.383.215.083;-1.181.763.238;Yes
56c0d871cd106b9d69d7c02f;NOVO;734 Lake St;IL;60301;418.886.306;-8.779.436.677;Yes
3fd66200f964a52020f11ee3;Yancy's Saloon;734 Irving St;CA;94122;37.764.212;-122.465.938;Yes
49ce7e48f964a5204a5a1fe3;Landmarc;10 Columbus Circle;NY;10023;4.076.882.471;-739.823.458;Yes
4a67a844f964a520dcc91fe3;Perry's Cafe;at Gate 42, Terminal 1;CA;94128;376.149.538;-1.223.829.746;Yes
4b1a7ef5f964a52029eb23e3;Lulu's Coney Island;1001 Welch Rd;MI;48390;4.254.229.435;-83.458.758;Yes
4b43b69ff964a52055e725e3;Shangri-la Cafe and Grill;1706 E Cotati Ave;CA;94928;3.833.531.141;-1.226.775.696;Yes
4b5357c5f964a5203a9827e3;Best Steak and Subs;323 Crossroads Blvd;NC;27518;3.576.091.693;-7.873.792.025;Yes
4b58d0c0f964a5209d6c28e3;Midnight Sun Brewing Company;8111 Dimond Hook Dr;AK;99507;611.473.726;-1.498.444.224;Yes
4b66eefdf964a5200a312be3;Bank Of America;201 E Parris Ave;NC;27262;35.985.265;-80.020.558;Yes
4b97d70bf964a520471935e3;Mr. Wonton;3595 Canton Rd;GA;30066;3.403.931.935;-8.452.959.894;Yes
4ba58f71f964a5205b1239e3;Cucina Rustica;7000 State Hwy. 179;AZ;86351;347.747.548;-1.117.645.597;Yes
4bef21572ff520a10b2be8a2;Chucks Bar;27 W Main St;TN;37402;3.503.683.053;-8.530.840.368;Yes
4c0e7c3e98102d7ff6bae306;Maria's Kitchen;895 N Broadway;KY;40505;38.060.666;-84.483.386;Yes
4c38c74e1e06d13a6e62783e;Byron Tasting Room;2367 Alamo Pintado Ave;CA;93441;3.466.574.991;-1.201.159.469;Yes
4c756704ff1fb60c3a1bf6a7;MTA Bus - Q111;\\N;NY;11433;4.069.466.571;-7.379.022.994;Yes
4d10ddcca3d9721e7eb5d7fd;Captain D's;112 N Highway 52;SC;29461;3.319.307.403;-7.999.549.188;Yes
4dd320598877fd87e048d533;MTA Bus - Q38/Q54/Q67 - Metropolitan Av & Metro Av Station;Metropolitan Av & Metro Av El Station;NY;11379;4.071.216.425;-7.388.935.469;Yes
4fd8bf4ce4b067696abf71b5;el pasoll mexican & spanish restaurant;N. Federal Highway;FL;33020;2.602.743.782;-801.436.025;Yes
4fdcc47fe4b01dfebf8eeaa2;Empire Bar & Grill;2014 Empire Blvd;NY;14580;4.319.529.502;-7.750.058.628;Yes
50d11c4ae4b06b9f1285aee4;Sweet Frog;\\N;TN;37604;3.630.954.752;-8.240.753.936;Yes
51530d2afe7023b29cc2c86c;Ecliptic Brewing;825 N Cook St;OR;97227;4.554.729.789;-1.226.748.714;Yes
5252cb1f498eedda5fbea8c4;Dublin Rose;940 Fall River Ave;MA;2771;4.179.964.648;-7.132.972.723;Yes
526e9a8f498e127c4151c719;Arrosto d'Italia;3850 148th Ave NE;WA;98052;4.764.329.733;-1.221.409.795;Yes
5288303b11d221587af1bf18;Bea Cocktail Bar & Restaurant;403 W 43rd St;NY;10036;4.075.929.152;-7.399.258.994;Yes
528fc6cc11d2a14290dbe662;Spitz;3737 Cahuenga Blvd;CA;90068;3.413.565.663;-1.183.620.515;Yes
537fe827498ede9f52b9ba16;Pangea Tavern;41001 Hwy 12;NC;27915;353.472.283;-7.550.311.632;Yes
53af04af498e2e77ead91ab9;Doomsday Brewing Company;421 C St;WA;98671;4.558.094.017;-1.223.733.995;Yes
54059452498ed907859777ea;LongHorn Steakhouse;92-30 59th Ave;NY;11373;4.073.397.197;-7.386.842.427;Yes
54edf9bf498e8baffabf3207;Plus 1 Pizza - Athens;600 East State Street;OH;45701;393.379.919;-820.772.875;Yes
560f1ccf498efc11c50b2d4e;Meedo;2727 Fondren Rd Ste 4B;TX;77063;2.973.676.858;-9.552.023.292;Yes
56d479f0498e634990793ba5;Panera Bread;900 Lion Rd;NJ;8618;40.269.409;-74.783.198;Yes
56d5ddca498ed7e1856192df;The Scratch Room;2415 W Lincoln Ave Ste D;CA;92801;3.383.292.292;-1.179.684.461;Yes
40fc6080f964a520240b1fe3;The Wheeltapper Pub;141 E 44th St;NY;10017;4.075.288.461;-7.397.464.369;Yes
46fe821df964a5201c4b1fe3;Park Place Bar & Grill;7373 E Scottsdale Mall;AZ;85251;3.349.228.726;-111.923.089;Yes
480f35eef964a520294f1fe3;The Ten Bells;247 Broome St;NY;10002;4.071.802.615;-7.398.977.788;Yes
48f1a197f964a52042521fe3;Five Leaves;18 Bedford Ave;NY;11222;4.072.360.525;-7.395.165.604;Yes
4a336d27f964a5202e9b1fe3;Pagan;3199 Clement St;CA;94121;377.815.067;-122.493.338;Yes
4a4bd8fbf964a520ccac1fe3;The Flying Biscuit Cafe;1001 Piedmont Ave NE;GA;30309;3.378.189.616;-8.438.028.663;Yes
4a7dc93df964a5209bef1fe3;Breadsmith;1579 Grand Ave;MN;55105;4.494.016.472;-9.316.672.203;Yes
4ade0ed6f964a520137021e3;BRGR Bar;111 Occidental Ave S;WA;98104;4.760.120.514;-1.223.331.025;Yes
4aeeeb7af964a520b0d421e3;HotBox Pizza;715 Broad Ripple Ave;IN;46220;3.986.950.898;-86.145.611;Yes
4b203546f964a520b52e24e3;Ping Pong Dim Sum;900 7th St NW;DC;20001;3.890.135.354;-7.702.205.658;Yes
4b2d6df7f964a52083d624e3;O'Charley's;6285 Cleveland Ave;OH;43229;4.010.091.157;-829.504.157;Yes
4b536593f964a520ca9a27e3;Raising Cane's Chicken Fingers;1805 Emmet St N;VA;22901;3.806.006.041;-7.849.381.774;Yes
4b5f7273f964a520dfba29e3;Avanti's;407 S Main St;IL;61761;405.068.222;-8.899.497.803;Yes
4b66140bf964a5206f122be3;Grbic Restaurant;4071 Keokuk St;MO;63116;3.858.771.419;-902.569.089;Yes
4bafc590f964a520901f3ce3;Ninety Nine Restaurant;144 Lowell St;MA;1887;4.254.086.859;-7.115.554.785;Yes
4bd31a2741b9ef3bd83effe5;Valentino's;71-47 Kissena Blvd;NY;11367;40.728.677;-73.815.236;Yes
4c1a2ce9834e2d7fe3712b80;Wawa;204 State Route 35;NJ;7735;4.044.018.633;-7.422.586.441;Yes
4c5f325b54ac0f4738e2b221;Cibo's Restaurant;134 W Lisbon St;OH;44688;4.066.747.069;-81.258.701;Yes
4c6820894e429c74958097b6;Indigo Indian Bistro;232 Spencer St;CT;6040;417.658.383;-7.257.087.708;Yes
4e4e60bfbd4101d0d7a8d25a;Cutler's Restaurant;331 Richland Ave;OH;45701;393.169.301;-8.210.675.677;Yes
4ef09a147716fd23898135a4;Pret A Manger;62 W 45th St;NY;10036;4.075.626.232;-7.398.182.631;Yes
4ef0d81fbe7ba3ed7c2296d2;Gyu-Kaku Japanese BBQ;321 W 44th St;NY;10036;4.075.883.273;-739.900.017;Yes
51c1f0cc5019f77bd61390d2;Yogen Fr«_z;25 Gibbs St Spc 127;NY;14604;4.315.724.189;-7.760.187.238;Yes
520f2d908bbddde1276bf27b;Black Bridge Brewery;421 E Beale St;AZ;86401;3.518.954.866;-1.140.519.047;Yes
527f02a611d2fe3998db5a35;Cellar D Cafe & Lounge;404 W Congress St;MI;48226;4.232.834.497;-8.305.061.872;Yes
52a3539711d2f107b856b25b;MashCraft Brewing;1140 N State Road 135;IN;46142;3.963.300.547;-8.615.932.612;Yes
532ca1de498eb81e784ecc5a;Islip;\\N;NY;11706;407.544.601;-7.326.544.707;Yes
535fe63d498e0cd2cda41381;Rosati's Pizza;240 N Edwards Blvd;WI;53147;4.259.271.314;-8.841.532.603;Yes
53891799498ef492b7c0ec77;City Cafe Diner;1869 Mount Zion Rd;GA;30260;3.356.843.998;-8.433.087.074;Yes
53a4aebd498e192ea7047fee;Burger House 41;1860 W Mason St;WI;54303;4.452.454.803;-8.807.827.954;Yes
53a9e0ce498e19106d856715;Texas de Brazil;1 Walden Galleria;NY;14225;4.291.462.095;-7.876.433.226;Yes
53d1ae53498efe79a797d987;Master's Kitchen & Cocktails;\\N;CA;92054;3.319.394.412;-1.173.776.707;Yes
542aa272498ef4e6e7d9ee8f;Zaxby's;161 Commons Dr;TN;38237;3.634.563.635;-8.887.346.132;Yes
546cc183498e84042b8e4507;QNB Bank - Colmar Office;127 Bethlehem Pike;PA;18915;4.027.016.135;-752.557.683;Yes
548a21f4498e62f8a7fad796;Athens Uncorked;14 Station St;OH;45701;3.932.801.651;-8.210.625.705;Yes
54b91845498e84e3e1402dda;Harold's Doughnuts;114 S 9th St;MO;65201;3.895.012.465;-9.232.746.579;Yes
558487c6498ea911ab2321ff;Famulari's Pizzeria;2408 Ashley River Rd;SC;29414;3.282.622.774;-800.393.213;Yes
56e07bec498ea4349ee43806;Harris Avenue;Harris Avenue;NY;12118;4.289.892.349;-7.369.098.113;Yes
4a903309f964a5207c1620e3;Belmora Pizza & Restaurant;139 E 57th St;NY;10022;4.076.099.036;-7.396.900.178;Yes
4ad1278bf964a5201add20e3;Mario's Table;21 W Goethe St;IL;60610;41.905.568;-87.629.658;Yes
4afdf78bf964a520862c22e3;King of Tandoor;600 Flatbush Ave;NY;11225;4.065.902.207;-7.396.052.426;Yes
4b031916f964a5209f4c22e3;Lebanese Taverna;719 President St;MD;21202;3.928.238.038;-7.660.135.746;Yes
4b12e873f964a5209c9023e3;China Gourmet;2210 S Shore Ctr, #H;CA;94501;37.757.127;-1.222.527.682;Yes
4b633bc5f964a520736c2ae3;Canteen Lunch In The Alley;112 E 2nd St;IA;52501;4.101.818.844;-924.119.387;Yes
4bb3a4d84019a5939e3c38b8;The Pie Factory;12777 Walsingham Rd;FL;33774;2.788.118.283;-8.281.569.383;Yes
4bb5cd9446d4a5935054c5c0;Dunkin Donuts;1076 US Highway 9;NJ;8857;4.045.110.385;-742.986.984;Yes
4bc924990687ef3b1d8cd9cc;SONIC Drive In;2629 S Cabela Pkwy;LA;70737;3.020.972.343;-9.095.091.003;Yes
